repo_name,file_id,commit_count,churn_added,churn_deleted,total_churn,file_age_days,days_since_last_change,recent_7d_commits,recent_30d_commits,late_night_commits,late_night_ratio,weekend_commits,weekend_ratio,active_days,avg_commits_per_active_day,max_commits_one_day,burstiness_score,bug_fix_commits,bug_label
activestate-code,data/repos/activestate-code/recipes/Python/576620_ChangeDirectory_context_manager/recipe-576620.py,1,75,0,75,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576623_simple_pygtk_Calculator/recipe-576623.py,1,272,0,272,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576624_State_Machine_Text/recipe-576624.py,1,348,0,348,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576625_Poor_mans_mgrid/recipe-576625.py,1,85,0,85,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576626_Skype_chat_to_speech/recipe-576626.py,1,68,0,68,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576627_BlueMon/recipe-576627.py,1,124,0,124,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576628_Index_of_Mc_Kynney/recipe-576628.py,1,134,0,134,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576629_Calculator_pesticide/recipe-576629.py,1,104,0,104,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576630_Henderson_and_Tiltons_formula/recipe-576630.py,1,103,0,103,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576631_Get_CPU_Usage_using_ctypes_Win32/recipe-576631.py,1,67,0,67,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576632_Queue_with_tagged_items/recipe-576632.py,1,322,0,322,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576633_Stacked_graphs_using_matplotlib/recipe-576633.py,1,109,0,109,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576634_Control_CPU_Usage_using_ctypes_Win32/recipe-576634.py,1,158,0,158,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576635_whois/recipe-576635.py,1,20,0,20,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576636_Paratessares_Time/recipe-576636.py,1,597,0,597,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576637_Round_to_base/recipe-576637.py,1,45,0,45,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576638_Draft_for_an_sqlite3_based_DBM/recipe-576638.py,1,169,0,169,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576639_Percent__Logit_Transformation/recipe-576639.py,1,95,0,95,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576640_Prime_Number_Generator/recipe-576640.py,1,21,0,21,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576641_Remove_pyc_files_current_directory_tree/recipe-576641.py,1,31,0,31,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576642_Persistent_dict_multiple_standard_file/recipe-576642.py,1,89,0,89,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576643_Recursive_filefolder_cleaner/recipe-576643.py,1,268,0,268,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576644_Diff_Two_Dictionaries/recipe-576644.py,1,21,0,21,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576645_Evolution_optimization_strategy/recipe-576645.py,1,122,0,122,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576646_EXIFdatebased_JPEG_files_rename_using/recipe-576646.py,1,112,0,112,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576647_Eight_queens__Six_lines/recipe-576647.py,1,8,0,8,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576648_Remove_diatrical_marks_including_accents/recipe-576648.py,1,30,0,30,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576650_with_statement_for_StringIO/recipe-576650.py,1,15,0,15,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576651_EOQ/recipe-576651.py,1,146,0,146,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576652_SuperFly__Separating_class_heirarchy_class/recipe-576652.py,1,63,0,63,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576653_Convert_cmp_functikey/recipe-576653.py,1,18,0,18,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576654_unittest_how_practical_demonstrativarious/recipe-576654.py,1,100,0,100,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576655_Wait_network_service/recipe-576655.py,1,39,0,39,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576656_quick_Pythprofiling/recipe-576656.py,1,12,0,12,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576657_html/recipe-576657.py,1,39,0,39,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576658_html/recipe-576658.py,1,87,0,87,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576659_/recipe-576659.py,1,75,0,75,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576660_texthtml/recipe-576660.py,1,34,0,34,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576661_TicTacToe/recipe-576661.py,1,386,0,386,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576662_icmplib/recipe-576662.py,1,216,0,216,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576663_Templite/recipe-576663.py,1,228,0,228,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576664_OSPF_Multicast_Sniffer/recipe-576664.py,1,135,0,135,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576665_Interleaving_file_lines_using/recipe-576665.py,1,46,0,46,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576666_Nicer_struct_syntax_thanks_Py3/recipe-576666.py,1,127,0,127,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576667_subprocessterminate_not_always/recipe-576667.py,1,21,0,21,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576669_Ordered_Dictionary_Py27/recipe-576669.py,1,67,0,67,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576670_Tripwire_policy_file_creator/recipe-576670.py,1,172,0,172,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576671_Parse_call_functiPy26_Py27_/recipe-576671.py,1,322,0,322,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576672_Another_use/recipe-576672.py,1,54,0,54,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576673_Python_HTTP_Pipelining/recipe-576673.py,1,96,0,96,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576674_StatusMeter_widget_for_Tkinter/recipe-576674.py,1,193,0,193,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576675_BFS_breadth_first_search_graph/recipe-576675.py,1,77,0,77,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576677_Accessor_functiprivate_variables/recipe-576677.py,1,21,0,21,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576678_Packet_monitoring_pcap/recipe-576678.py,1,27,0,27,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576682_texttohtml/recipe-576682.py,1,9,0,9,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576683_IRRVersusNPV_26/recipe-576683.py,1,255,0,255,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576684_Simple_threading_decorator/recipe-576684.py,1,57,0,57,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576685_Total_ordering_class_decorator/recipe-576685.py,1,28,0,28,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576686_NPV__IRR__Payback_Analysis/recipe-576686.py,1,145,0,145,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576687_Maintenance_free_Factory_design/recipe-576687.py,1,43,0,43,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576688_ToolTip_for_Tkinter/recipe-576688.py,1,152,0,152,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576689_Copymove_forgery/recipe-576689.py,1,235,0,235,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576690_Pyscanlogger__PythPort/recipe-576690.py,1,374,0,374,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576691_Top_20_linux_distributions/recipe-576691.py,1,44,0,44,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576692_Sliding_Block_Puzzle_Solver/recipe-576692.py,1,219,0,219,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576693_Ordered_Dictionary_for_Py24/recipe-576693.py,1,258,0,258,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576694_OrderedSet/recipe-576694.py,1,67,0,67,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576695_Generaticaptchwithout_using_any/recipe-576695.py,1,53,0,53,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576696_OrderedSet_with_Weakrefs/recipe-576696.py,1,78,0,78,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576697_Subclass_function/recipe-576697.py,1,27,0,27,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576698_Transparently_execute_SQL_queries_prepared/recipe-576698.py,1,139,0,139,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576699_Pythword_frequency_count_using_sets/recipe-576699.py,1,81,0,81,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576700_print_variables_as_a_dictionarly/recipe-576700.py,1,18,0,18,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576703_xzip__Iterative_zip_functivery_large/recipe-576703.py,1,3,0,3,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576704_Python_code_minifier/recipe-576704.py,1,681,0,681,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576705_pyGTK_threading/recipe-576705.py,1,71,0,71,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576706_Serve_static_web_content_withgzipped_tarball/recipe-576706.py,1,82,0,82,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576707_Long_period_random_number/recipe-576707.py,1,49,0,49,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576708_DVMVersusCAPM/recipe-576708.py,1,531,0,531,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576709_Parallel_map/recipe-576709.py,1,52,0,52,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576710_MultiRegex_Single_pass_replace_multiple/recipe-576710.py,1,63,0,63,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576711_Yet_another_enum_for_Python/recipe-576711.py,1,55,0,55,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576712_Handling_ties_top_largestsmallest/recipe-576712.py,1,178,0,178,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576713_Unique_lines_text_file_case_sensitive_or/recipe-576713.py,1,10,0,10,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576714_Extract_a_compressed_file/recipe-576714.py,1,23,0,23,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576715_REAL_case_insensitive_string/recipe-576715.py,1,28,0,28,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576716_Create_SHA_Hashes_of_a_Directory/recipe-576716.py,1,9,0,9,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576717_PDF_Directory_Images_using/recipe-576717.py,1,23,0,23,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576718_Homogeneous_list/recipe-576718.py,1,5,0,5,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576719_Flattened_List/recipe-576719.py,1,10,0,10,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576720_lazy_property/recipe-576720.py,1,12,0,12,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576721_Calculations_error_propagatisemiformal/recipe-576721.py,1,320,0,320,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576722_pseudorandom_string/recipe-576722.py,1,4,0,4,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576723_dfs_and_bfs_graph_traversal/recipe-576723.py,1,39,0,39,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576724_Rot13_Quine/recipe-576724.py,1,5,0,5,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576725_Bruteforce_sudoku_solver/recipe-576725.py,1,75,0,75,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576726_Interval_Execute_a_function/recipe-576726.py,1,46,0,46,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576727_Pure_PythimplementatiPEP_380_yield/recipe-576727.py,1,151,0,151,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576728_Pure_PythimplementatiPEP_380_yield_/recipe-576728.py,1,318,0,318,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576729_Simple_Version_Control/recipe-576729.py,1,172,0,172,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576730_Super_Shorcuts_for_Windows/recipe-576730.py,1,36,0,36,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576731_C_function_decorator/recipe-576731.py,1,69,0,69,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576732_Geohashing/recipe-576732.py,1,16,0,16,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576733_Autogenerate_API_docs/recipe-576733.py,1,188,0,188,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576734_C_struct_decorator/recipe-576734.py,1,57,0,57,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576735_How_to_use_twisted_pb_FilePager/recipe-576735.py,1,96,0,96,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576736_RC4_ARC4_ARCFOUR_algorithm/recipe-576736.py,1,39,0,39,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576737_Inverse_modulo_p/recipe-576737.py,1,25,0,25,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576738_Bitset/recipe-576738.py,1,161,0,161,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576739_Calculations_huge/recipe-576739.py,1,68,0,68,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576741_uniform_matcher_re_pattern__re__func__dict_/recipe-576741.py,1,237,0,237,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576742_Easy_Property_Creation_in_Python/recipe-576742.py,1,73,0,73,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576743_LD50_and_LD90_Calculation/recipe-576743.py,1,118,0,118,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576744_Quantitative_ConcentratiRatios/recipe-576744.py,1,56,0,56,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576745_Oneway_AnovKolmogorofSmirnoff_KruscalWallish/recipe-576745.py,1,149,0,149,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576746_DraPesticide/recipe-576746.py,1,248,0,248,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576747_OddEven_Recursion/recipe-576747.py,1,84,0,84,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576748_Simple_MultiThreaded_Timer_Job/recipe-576748.py,1,122,0,122,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576749_Detach_Thunderbird_emails_keep/recipe-576749.py,1,277,0,277,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576750_Prettyprint_XML/recipe-576750.py,1,11,0,11,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576751_Reevaluate_functions_when_called/recipe-576751.py,1,49,0,49,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576753_Reevaluate_functions_when_called/recipe-576753.py,1,113,0,113,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576754_Reevaluate_functions_when_called/recipe-576754.py,1,109,0,109,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576755_Sorting_big_files_Pyth26/recipe-576755.py,1,100,0,100,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576756_Shelllike_datprocessing_using/recipe-576756.py,1,30,0,30,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576757_Shelllike_datprocessing_using_Popen_pipes/recipe-576757.py,1,68,0,68,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576758_Curious_Recursive_Decorator/recipe-576758.py,1,46,0,46,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576759_Subprocess_async_IO_pipes/recipe-576759.py,1,151,0,151,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576760_Brownian_Motion_of_Stock/recipe-576760.py,1,35,0,35,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576761_Energy_DistrubutiBlack/recipe-576761.py,1,8,0,8,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576762_Newton_Raphson_Root_Finding/recipe-576762.py,1,17,0,17,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
activestate-code,data/repos/activestate-code/recipes/Python/576763_Lancos_Gamma_Approximation/recipe-576763.py,1,40,0,40,3262,3262,0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0
